Hotel_ID;Hotel_Location;Hotel_Location_Category;Number_Of_Rooms;Hotel_Size;Hotel_Size_Category;Product_ID;Customer_Income_Level;Income_Level_Category;Booking_Date_Adjusted;Check_In_Date_Adjusted;Check_Out_Date_Adjusted;Distribution_Channel_number;Distribution_Channel;Advance_Purchase_Adjusted;Party_Size;Party_Size_Description;Party_Size_Category;Length_of_Stay_Adjusted;Nightly_Rate_Category;Nightly_Rate;Total_Revenue;Rate_number;Rate_number_description;Room_Type_number;Room_Type_number_description;Merge_Indicator;Membership_Status;VIP_Membership_Status
1;Urban/Downtown;1;670;Big;3;5;High;3;07/04/2007;09/04/2007;12/04/2007;3;WEB;2;1;Single;1;3;4;386;1158;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;10/02/2007;03/04/2007;09/04/2007;1;CRO/Hotel;52;1;Single;1;6;4;324;1944;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;22/12/2006;14/04/2007;15/04/2007;2;GDS;113;1;Single;1;1;4;309;309;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;11/02/2007;23/03/2007;24/03/2007;3;WEB;40;3;Triple;3;1;3;270;270;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;05/04/2007;12/04/2007;13/04/2007;3;WEB;7;3;Triple;3;1;4;399;399;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;2;1
1;Urban/Downtown;1;670;Big;3;1;High;3;09/04/2007;13/04/2007;14/04/2007;3;WEB;4;2;Double;2;1;3;279;279;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;10/04/2007;12/04/2007;13/04/2007;3;WEB;2;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;05/04/2007;10/04/2007;13/04/2007;2;GDS;5;1;Single;1;3;4;399;1197;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;09/04/2007;13/04/2007;14/04/2007;3;WEB;4;1;Single;1;1;3;279;279;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;06/04/2007;10/04/2007;12/04/2007;2;GDS;4;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;24/10/2006;30/03/2007;01/04/2007;1;CRO/Hotel;157;2;Double;2;2;3;299;598;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;2;1
1;Urban/Downtown;1;670;Big;3;2;High;3;02/03/2007;23/03/2007;29/03/2007;1;CRO/Hotel;21;2;Double;2;6;4;539;3234;2;Rack Rate - Unrestricted Rate;3; Suites;1;1;0
1;Urban/Downtown;1;670;Big;3;3;High;3;02/04/2007;08/04/2007;12/04/2007;3;WEB;6;2;Double;2;4;4;329;1316;2;Rack Rate - Unrestricted Rate;2; King Room;1;2;0
1;Urban/Downtown;1;670;Big;3;1;High;3;28/12/2006;04/04/2007;08/04/2007;1;CRO/Hotel;97;2;Double;2;4;3;252;1008;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;2;High;3;02/04/2007;08/04/2007;13/04/2007;1;CRO/Hotel;6;1;Single;1;5;4;319;1595;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;05/04/2007;11/04/2007;12/04/2007;2;GDS;6;1;Single;1;1;4;439;439;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;05/04/2007;09/04/2007;12/04/2007;1;CRO/Hotel;4;1;Single;1;3;4;359;1077;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;5;High;3;04/04/2007;13/04/2007;16/04/2007;1;CRO/Hotel;9;2;Double;2;3;3;299;897;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;02/04/2007;10/04/2007;12/04/2007;2;GDS;8;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;12/02/2007;23/03/2007;25/03/2007;1;CRO/Hotel;39;3;Triple;3;2;3;299;598;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;10/04/2007;12/04/2007;13/04/2007;3;WEB;2;2;Double;2;1;4;399;399;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;13/02/2007;23/03/2007;25/03/2007;3;WEB;38;2;Double;2;2;3;243;486;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;15/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;0;2;Double;2;1;3;299;299;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;26;High;3;12/02/2007;17/03/2007;18/03/2007;3;WEB;33;1;Single;1;1;4;309;309;5;Accommodation Combined with Frequent Traveler Rewards;2; King Room;1;2;1
1;Urban/Downtown;1;670;Big;3;14;High;3;12/02/2007;18/03/2007;21/03/2007;1;CRO/Hotel;34;4;Quad;4;3;3;270;810;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;3;High;3;12/02/2007;20/03/2007;23/03/2007;3;WEB;36;1;Single;1;3;4;405;1215;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;14;High;3;12/02/2007;15/03/2007;23/03/2007;1;CRO/Hotel;31;3;Triple;3;8;4;396;3168;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;12/04/2007;15/04/2007;19/04/2007;2;GDS;3;1;Single;1;4;4;329;1316;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;14;High;3;12/02/2007;18/03/2007;21/03/2007;1;CRO/Hotel;34;4;Quad;4;3;3;270;810;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;0;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;28/12/2006;04/04/2007;08/04/2007;1;CRO/Hotel;97;3;Triple;3;4;3;252;1008;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;3;High;3;12/02/2007;07/03/2007;14/03/2007;1;CRO/Hotel;23;1;Single;1;7;4;399;2793;2;Rack Rate - Unrestricted Rate;2; King Room;1;1;0
1;Urban/Downtown;1;670;Big;3;14;High;3;12/02/2007;18/03/2007;21/03/2007;1;CRO/Hotel;34;4;Quad;4;3;3;270;810;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;15/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;0;1;Single;1;1;4;329;329;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;13/02/2007;22/03/2007;25/03/2007;1;CRO/Hotel;37;1;Single;1;3;3;299;897;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;13/04/2007;15/04/2007;17/04/2007;3;WEB;2;1;Single;1;2;4;329;658;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;15/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;0;1;Single;1;1;3;289;289;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;12/04/2007;14/04/2007;15/04/2007;1;CRO/Hotel;2;2;Double;2;1;4;309;309;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/12/2006;20/03/2007;23/03/2007;1;CRO/Hotel;80;1;Single;1;3;4;529;1587;2;Rack Rate - Unrestricted Rate;3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;10/01/2007;30/03/2007;01/04/2007;1;CRO/Hotel;79;2;Double;2;2;3;270;540;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;11/01/2007;08/04/2007;10/04/2007;1;CRO/Hotel;87;2;Double;2;2;4;309;618;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;3;1
1;Urban/Downtown;1;670;Big;3;3;High;3;14/04/2007;15/04/2007;17/04/2007;1;CRO/Hotel;1;1;Single;1;2;4;329;658;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/02/2007;13/03/2007;15/03/2007;1;CRO/Hotel;27;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;06/02/2007;21/03/2007;24/03/2007;1;CRO/Hotel;43;2;Double;2;3;4;612;1836;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;04/03/2007;17/03/2007;18/03/2007;1;CRO/Hotel;13;2;Double;2;1;4;469;469;2;Rack Rate - Unrestricted Rate;3; Suites;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;13/01/2007;03/04/2007;08/04/2007;3;WEB;80;3;Triple;3;5;3;279;1395;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;1;0
1;Urban/Downtown;1;670;Big;3;3;High;3;10/04/2007;13/04/2007;17/04/2007;3;WEB;3;1;Single;1;4;3;299;1196;2;Rack Rate - Unrestricted Rate;2; King Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;13/04/2007;14/04/2007;17/04/2007;1;CRO/Hotel;1;2;Double;2;3;4;329;987;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;12/04/2007;15/04/2007;19/04/2007;2;GDS;3;1;Single;1;4;4;329;1316;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;0;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;4;High;3;14/02/2007;13/04/2007;15/04/2007;3;WEB;58;2;Double;2;2;3;297;594;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;13/01/2007;06/04/2007;08/04/2007;3;WEB;83;2;Double;2;2;4;309;618;2;Rack Rate - Unrestricted Rate;2; King Room;0;2;0
1;Urban/Downtown;1;670;Big;3;1;High;3;17/12/2006;08/03/2007;13/03/2007;3;WEB;81;3;Triple;3;5;4;396;1980;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;2;0
1;Urban/Downtown;1;670;Big;3;3;High;3;04/03/2007;30/03/2007;07/04/2007;1;CRO/Hotel;26;2;Double;2;8;4;349;2792;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;12/04/2007;15/04/2007;19/04/2007;2;GDS;3;1;Single;1;4;4;329;1316;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;13/04/2007;15/04/2007;16/04/2007;2;GDS;2;1;Single;1;1;4;329;329;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/01/2007;13/04/2007;14/04/2007;3;WEB;89;2;Double;2;1;4;333;333;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";3; Suites;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/02/2007;13/03/2007;15/03/2007;1;CRO/Hotel;27;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;19/12/2006;15/03/2007;16/03/2007;1;CRO/Hotel;86;4;Quad;4;1;4;396;396;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/01/2007;30/03/2007;04/04/2007;3;WEB;75;2;Double;2;5;3;270;1350;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;2;1
1;Urban/Downtown;1;670;Big;3;6;High;3;14/02/2007;22/03/2007;25/03/2007;1;CRO/Hotel;36;2;Double;2;3;4;579;1737;2;Rack Rate - Unrestricted Rate;3; Suites;1;2;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/04/2007;14/04/2007;17/04/2007;1;CRO/Hotel;0;1;Single;1;3;3;279;837;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/01/2007;31/03/2007;07/04/2007;2;GDS;76;1;Single;1;7;3;269;1883;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/01/2007;23/03/2007;25/03/2007;1;CRO/Hotel;67;2;Double;2;2;3;299;598;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/02/2007;13/03/2007;15/03/2007;1;CRO/Hotel;27;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/02/2007;13/03/2007;15/03/2007;1;CRO/Hotel;27;1;Single;1;2;4;399;798;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/02/2007;10/03/2007;21/03/2007;3;WEB;24;2;Double;2;11;4;369;4059;2;Rack Rate - Unrestricted Rate;3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/01/2007;03/04/2007;07/04/2007;1;CRO/Hotel;78;2;Double;2;4;4;309;1236;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/04/2007;14/04/2007;20/04/2007;1;CRO/Hotel;0;1;Single;1;6;4;369;2214;2;Rack Rate - Unrestricted Rate;3; Suites;0;2;1
1;Urban/Downtown;1;670;Big;3;1;High;3;15/01/2007;23/03/2007;25/03/2007;1;CRO/Hotel;67;2;Double;2;2;3;299;598;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/01/2007;22/03/2007;25/03/2007;3;WEB;66;2;Double;2;3;4;387;1161;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;02/04/2007;15/04/2007;16/04/2007;2;GDS;13;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;16/01/2007;22/03/2007;23/03/2007;1;CRO/Hotel;65;1;Single;1;1;4;399;399;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;0;0;0
1;Urban/Downtown;1;670;Big;3;6;High;3;13/04/2007;15/04/2007;17/04/2007;3;WEB;2;1;Single;1;2;4;329;658;2;Rack Rate - Unrestricted Rate;4; Special Type Room 1;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;17/01/2007;04/04/2007;07/04/2007;1;CRO/Hotel;77;2;Double;2;3;3;279;837;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;04/03/2007;15/03/2007;18/03/2007;3;WEB;11;2;Double;2;3;4;429;1287;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;17/01/2007;04/04/2007;07/04/2007;1;CRO/Hotel;77;2;Double;2;3;3;279;837;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;17/01/2007;03/04/2007;07/04/2007;3;WEB;76;2;Double;2;4;3;252;1008;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;16/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;-1;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;18/01/2007;16/03/2007;17/03/2007;3;WEB;57;2;Double;2;1;4;469;469;2;Rack Rate - Unrestricted Rate;3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;18/01/2007;11/03/2007;15/03/2007;1;CRO/Hotel;52;1;Single;1;4;3;269;1076;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;23/10/2006;30/03/2007;01/04/2007;3;WEB;158;2;Double;2;2;4;369;738;2;Rack Rate - Unrestricted Rate;3; Suites;0;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;30/10/2006;31/03/2007;05/04/2007;3;WEB;152;2;Double;2;5;3;270;1350;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;1;0
1;Urban/Downtown;1;670;Big;3;2;High;3;15/02/2007;22/03/2007;26/03/2007;3;WEB;35;2;Double;2;4;4;405;1620;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/10/2006;19/03/2007;22/03/2007;1;CRO/Hotel;140;2;Double;2;3;4;429;1287;2;Rack Rate - Unrestricted Rate;2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;20/10/2006;16/03/2007;19/03/2007;3;WEB;147;4;Quad;4;3;3;243;729;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;16/04/2007;15/04/2007;16/04/2007;1;CRO/Hotel;-1;1;Single;1;1;4;389;389;2;Rack Rate - Unrestricted Rate;3; Suites;0;2;1
1;Urban/Downtown;1;670;Big;3;1;High;3;31/10/2006;10/03/2007;13/03/2007;3;WEB;130;1;Single;1;3;4;422;1266;2;Rack Rate - Unrestricted Rate;3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;03/10/2006;15/03/2007;21/03/2007;3;WEB;163;2;Double;2;6;4;360;2160;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;03/10/2006;31/03/2007;04/04/2007;3;WEB;179;2;Double;2;4;3;243;972;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;20/12/2006;16/03/2007;18/03/2007;1;CRO/Hotel;86;2;Double;2;2;3;243;486;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;18/01/2007;01/04/2007;07/04/2007;1;CRO/Hotel;73;2;Double;2;6;4;369;2214;2;Rack Rate - Unrestricted Rate;3; Suites;0;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;27/10/2006;02/04/2007;07/04/2007;3;WEB;157;2;Double;2;5;4;309;1545;2;Rack Rate - Unrestricted Rate;2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;9;High;3;05/03/2007;17/03/2007;23/03/2007;3;WEB;12;2;Double;2;6;3;299;1794;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;1;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;19/01/2007;23/03/2007;25/03/2007;3;WEB;63;1;Single;1;2;3;243;486;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;19/01/2007;12/04/2007;16/04/2007;1;CRO/Hotel;83;3;Triple;3;4;4;423;1692;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;10/10/2006;19/03/2007;23/03/2007;1;CRO/Hotel;160;1;Single;1;4;4;609;2436;2;Rack Rate - Unrestricted Rate;3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;24/10/2006;02/04/2007;09/04/2007;3;WEB;160;5;Quad;4;7;3;279;1953;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;19/01/2007;30/03/2007;31/03/2007;1;CRO/Hotel;70;3;Triple;3;1;3;299;299;2;Rack Rate - Unrestricted Rate;1; Double Beds Room;0;1;0
1;Urban/Downtown;1;670;Big;3;5;High;3;16/02/2007;02/04/2007;05/04/2007;1;CRO/Hotel;45;1;Single;1;3;4;359;1077;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;1;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;19/01/2007;12/04/2007;16/04/2007;1;CRO/Hotel;83;5;Quad;4;4;4;423;1692;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;18/12/2006;24/03/2007;26/03/2007;3;WEB;96;2;Double;2;2;3;243;486;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;3;2
1;Urban/Downtown;1;670;Big;3;1;High;3;02/10/2006;13/04/2007;15/04/2007;1;CRO/Hotel;193;1;Single;1;2;3;269;538;2;Rack Rate - Unrestricted Rate;2; King Room;0;2;1
1;Urban/Downtown;1;670;Big;3;1;High;3;22/12/2006;14/03/2007;18/03/2007;1;CRO/Hotel;82;2;Double;2;4;4;360;1440;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;15/12/2006;12/03/2007;16/03/2007;1;CRO/Hotel;87;1;Single;1;4;3;259;1036;2;Rack Rate - Unrestricted Rate;2; King Room;0;3;2
1;Urban/Downtown;1;670;Big;3;1;High;3;01/12/2006;23/03/2007;24/03/2007;1;CRO/Hotel;112;2;Double;2;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;0;2;0
1;Urban/Downtown;1;670;Big;3;1;High;3;16/12/2006;15/03/2007;19/03/2007;1;CRO/Hotel;89;2;Double;2;4;4;360;1440;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;30/12/2006;25/03/2007;28/03/2007;3;WEB;85;2;Double;2;3;3;270;810;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;22/01/2007;25/03/2007;26/03/2007;1;CRO/Hotel;62;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;14/09/2006;08/04/2007;12/04/2007;1;CRO/Hotel;206;1;Single;1;4;4;429;1716;2;Rack Rate - Unrestricted Rate;3; Suites;0;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;22/01/2007;25/03/2007;26/03/2007;1;CRO/Hotel;62;1;Single;1;1;3;299;299;2;Rack Rate - Unrestricted Rate;2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;2;High;3;16/02/2007;20/03/2007;21/03/2007;3;WEB;32;1;Single;1;1;4;405;405;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;1;1;0
1;Urban/Downtown;1;670;Big;3;1;High;3;28/12/2006;23/03/2007;27/03/2007;3;WEB;85;1;Single;1;4;3;272;1088;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;3;0
1;Urban/Downtown;1;670;Big;3;1;High;3;04/12/2006;27/03/2007;30/03/2007;1;CRO/Hotel;113;1;Single;1;3;2;103;309;2;Rack Rate - Unrestricted Rate;3; Suites;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/12/2006;19/03/2007;22/03/2007;3;WEB;80;1;Single;1;3;4;387;1161;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";5; Queen Rooms;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/12/2006;22/03/2007;23/03/2007;3;WEB;83;1;Single;1;1;4;469;469;2;Rack Rate - Unrestricted Rate;5; Queen Rooms;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;07/12/2006;02/04/2007;03/04/2007;3;WEB;116;1;Single;1;1;3;279;279;2;Rack Rate - Unrestricted Rate;2; King Room;0;3;1
1;Urban/Downtown;1;670;Big;3;1;High;3;19/12/2006;30/03/2007;05/04/2007;1;CRO/Hotel;101;2;Double;2;6;3;243;1458;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;26/12/2006;29/03/2007;05/04/2007;3;WEB;93;2;Double;2;7;3;270;1890;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;29/12/2006;19/03/2007;22/03/2007;3;WEB;80;1;Single;1;3;4;387;1161;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";2; King Room;0;0;0
1;Urban/Downtown;1;670;Big;3;1;High;3;11/12/2006;30/03/2007;31/03/2007;3;WEB;109;2;Double;2;1;3;270;270;1;"Advance Purchase . Requires at least 7 day Advance Purchase; Fully Restricted Rate";1; Double Beds Room;0;2;1
